id_oscar,id_inf,id_res,id_content,title_oscar,year_ceremony,category,name,winner,directed_by,based_on,starring,distributed_by,budget,budget_x_million,box_office,box_office_x_million,imdb,metascore,rotten_tomatoes
64,626,541,NULL,A Star Is Born,1938,ACTRESS,Janet Gaynor,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
65,37,542,NULL,A Star Is Born,1938,ACTRESS,Janet Gaynor,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
66,626,566,NULL,A Star Is Born,1938,ASSISTANT DIRECTOR,Eric Stacey,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
67,37,567,NULL,A Star Is Born,1938,ASSISTANT DIRECTOR,Eric Stacey,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
68,626,582,NULL,A Star Is Born,1938,DIRECTING,William Wellman,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
69,37,583,NULL,A Star Is Born,1938,DIRECTING,William Wellman,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
70,626,617,NULL,A Star Is Born,1938,OUTSTANDING PRODUCTION,Selznick International Pictures,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
71,37,618,NULL,A Star Is Born,1938,OUTSTANDING PRODUCTION,Selznick International Pictures,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
72,626,645,NULL,A Star Is Born,1938,WRITING (Original Story),William A. Wellman. Robert Carson,1,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
73,37,646,NULL,A Star Is Born,1938,WRITING (Original Story),William A. Wellman. Robert Carson,1,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
74,626,651,NULL,A Star Is Born,1938,WRITING (Screenplay),Dorothy Parker. Alan Campbell. Robert Carson,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
75,37,652,NULL,A Star Is Born,1938,WRITING (Screenplay),Dorothy Parker. Alan Campbell. Robert Carson,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
76,626,2906,NULL,A Star Is Born,1955,ACTOR,James Mason,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
77,37,2907,NULL,A Star Is Born,1955,ACTOR,James Mason,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
78,626,2915,NULL,A Star Is Born,1955,ACTRESS,Judy Garland,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
79,37,2916,NULL,A Star Is Born,1955,ACTRESS,Judy Garland,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
80,626,2933,NULL,A Star Is Born,1955,ART DIRECTION (Color),Art Direction: Malcolm Bert. Gene Allen. Irene Sharaff. Set Decoration: George James Hopkins,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
81,37,2934,NULL,A Star Is Born,1955,ART DIRECTION (Color),Art Direction: Malcolm Bert. Gene Allen. Irene Sharaff. Set Decoration: George James Hopkins,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
82,626,2954,NULL,A Star Is Born,1955,COSTUME DESIGN (Color),Jean Louis. Mary Ann Nyberg. Irene Sharaff,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
83,37,2955,NULL,A Star Is Born,1955,COSTUME DESIGN (Color),Jean Louis. Mary Ann Nyberg. Irene Sharaff,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
84,626,2980,NULL,A Star Is Born,1955,MUSIC (Scoring of a Musical Picture),Ray Heindorf,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
85,37,2981,NULL,A Star Is Born,1955,MUSIC (Scoring of a Musical Picture),Ray Heindorf,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
86,626,2986,NULL,A Star Is Born,1955,MUSIC (Song),Music by Harold Arlen. Lyrics by Ira Gershwin,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
87,37,2987,NULL,A Star Is Born,1955,MUSIC (Song),Music by Harold Arlen. Lyrics by Ira Gershwin,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
88,626,5470,NULL,A Star Is Born,1977,CINEMATOGRAPHY,Robert Surtees,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
89,37,5471,NULL,A Star Is Born,1977,CINEMATOGRAPHY,Robert Surtees,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
90,626,5509,NULL,A Star Is Born,1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
91,37,5510,NULL,A Star Is Born,1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
92,626,5514,NULL,A Star Is Born,1977,MUSIC (Original Song),Music by Barbra Streisand. Lyrics by Paul Williams,1,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
93,37,5515,NULL,A Star Is Born,1977,MUSIC (Original Song),Music by Barbra Streisand. Lyrics by Paul Williams,1,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
94,626,5535,NULL,A Star Is Born,1977,SOUND,Robert Knudson. Dan Wallin. Robert Glass. Tom Overton,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
95,37,5536,NULL,A Star Is Born,1977,SOUND,Robert Knudson. Dan Wallin. Robert Glass. Tom Overton,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
96,37,7490,NULL,A Star Is Born,1996,ACTOR IN A LEADING ROLE,Sean Penn,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
97,37,7497,NULL,A Star Is Born,1996,ACTRESS IN A LEADING ROLE,Susan Sarandon,1,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
98,37,7524,NULL,A Star Is Born,1996,DIRECTING,Tim Robbins,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
99,37,7561,NULL,A Star Is Born,1996,MUSIC (Original Song),Music and Lyric by Bruce Springsteen,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
100,626,10199,NULL,A Star Is Born,2019,ACTOR IN A LEADING ROLE,Bradley Cooper,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
101,37,10200,NULL,A Star Is Born,2019,ACTOR IN A LEADING ROLE,Bradley Cooper,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
102,626,10206,NULL,A Star Is Born,2019,ACTOR IN A SUPPORTING ROLE,Sam Elliott,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
103,37,10207,NULL,A Star Is Born,2019,ACTOR IN A SUPPORTING ROLE,Sam Elliott,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
104,626,10213,NULL,A Star Is Born,2019,ACTRESS IN A LEADING ROLE,Lady Gaga,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
105,37,10214,NULL,A Star Is Born,2019,ACTRESS IN A LEADING ROLE,Lady Gaga,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
106,626,10230,NULL,A Star Is Born,2019,CINEMATOGRAPHY,Matthew Libatique,0,Frank Pierson,['A Star Is Born'. 'by'. 'William A. Wellman'. 'Robert Carson'. 'Dorothy Parker'. 'Alan Campbell'],['Barbra Streisand'. 'Kris Kristofferson'],Warner Bros. Pictures,['$6 million'. '(equivalent to $27.29xa0million in 2020)'],6.0000000,['$80 million'. '(equivalent to $363.84xa0million in 2020)'],80.000000,7.6,88,9
107,37,10231,NULL,A Star Is Born,2019,CINEMATOGRAPHY,Matthew Libatique,0,Bradley Cooper,['A Star Is Born (1954 screenplay) by Moss Hart'. 'A Star Is Born (1976 screenplay) by John Gregory Dunne Joan Didion Frank Pierson'. 'John Gregory Dunne'. 'Joan Didion'. 'Frank Pierson'. 'A Star Is Born (story) by William Wellman Robert Carson'. 'William Wellman'. 'Robert Carson'],['Bradley Cooper'. 'Lady Gaga'. 'Andrew Dice Clay'. 'Dave Chappelle'. 'Sam Elliott'],Warner Bros. Pictures,$36 million,36.0000000,$436.2 million,436.200000,7.6,88,9
